,name,origin_address
2092,00496.acf53035be6cb4c667fd342551c5d467,"Unknown city, Unknown state, United States"
2093,0283.04856c4a6fa4393e976c5aaa2c0533d5,"Unknown city, Unknown state, United States"
2094,00023.5bec0fc32cfc42c9cc5c941d94258567,"Amsterdam, North Holland, Netherlands"
2095,0375.ad5939ae436ed745d5222893d5ffe191,"Santa Monica, California, United States"
2096,01255.e04eae4539f81463a930dfe44ebd6af8,"Foshan, Guangdong, China"
2097,0258.1d61b380a23168881253ed86bb4f79ac,"Unknown city, Unknown state, United States"
2098,0428.8fc153d0c9cbc406fbd9bdf1c4ed9b13,"Unknown city, Unknown state, United States"
2099,00957.ffe295aaf7f9759344cc8736461cf238,"Unknown city, Unknown state, United States"
2100,00205.ee9ba1e4fc09cb436f0d0983ecef87cf,"Vienna, Vienna, Austria"
2101,00194.91b4c441362e802a64154349c6451b7c,"Ikorodu, Lagos, Nigeria"
2102,00205.312e72065386636132fa6c4a1fde871e,"Agua Fria, Miranda, Venezuela"
2103,00399.cd1239166aa4d43f7c3127c3b48b3f18,"Unknown city, Unknown state, United States"
2104,0014.ed99ffe0f452b91be11684cbfe8d349c,"Unknown city, Unknown state, Canada"
2105,00115.c97af50ef7ccd816f95bbdc6f4d226b2,"Ankara, Ankara, Turkey"
2106,01106.37f316c0f77e739cb5fe0e37aaea2046,"Quanzhou, Fujian, China"
2107,0257.554324ab4a8f7093f5222303a4c59a8b,"Unknown city, Unknown state, Bahrain"
2108,00223.349b9b0748ee72bad60729ffaae2cc00,"Unknown city, Unknown state, United States"
2109,0139.40f371501f8a2a3fb4ff62143c0671b9,"Christchurch, Canterbury, New Zealand"
2110,0302.10798aa48d25b3f61778f379964a57e5,"Unknown city, Unknown state, United States"
2111,0191.cd23170803a4680d6dbd798a4cd1e5dd,"Dongguan, Guangdong, China"
2112,00189.074fe7fad584aa9243fadc6d16f8c186,"Andover, Massachusetts, United States"
2113,0259.7ebf3c0fd752bce5b8056e9454d2c76f,"Unknown city, Unknown state, United Kingdom"
2114,01374.b902d53d7f737be700d6de60a42122d9,"Istanbul, Istanbul, Turkey"
2115,01081.1107d4183b8f5e41d7a31ac4ef4435ca,"Unknown city, Unknown state, Canada"
2116,0413.4c74110f6640067c2172a04543dea670,"Unknown city, Unknown state, United States"
2117,00485.a5d28b804adbceff7fd75ed9fc8138bb,"Unknown city, Beijing, China"
2118,00734.0c1975b8c2b17fd6c665827706f89eaf,"Unknown city, Unknown state, China"
2119,00250.ae302eda2386979f6ac6bfff9e9f7137,"Unknown city, Unknown state, Venezuela"
2120,00070.598f33a87fd0df81c691f9109fc2378a,"Unknown city, Unknown state, United States"
2121,00234.64c94421011e896adab852386cd314d8,"Vienna, Vienna, Austria"
2122,00833.7af1bc506099884c6171be0d846cc292,"Unknown city, Unknown state, United States"
2123,01221.baf498fd213b8bc77b9dbfb13c1a6968,"Vincennes, Indiana, United States"
2124,00206.434bca9a9918edbdb04b93f6618adf90,"Unknown city, Unknown state, France"
2125,00439.6f4246a5e3336b6ecb5624e209e0b59f,"Unknown city, Unknown state, United States"
2126,0405.18a5c3d971e1def2c3b4a2df122f3583,"Santo Antonio de Posse, Sao Paulo, Brazil"
2127,00530.7495e8bd02e1dccfea08502d0e406e5d,"Box Hill, Victoria, Australia"
2128,00331.a61788d316e7393c8bbf8ee19b24c713,"Unknown city, Unknown state, Turkey"
2129,01083.a6b3c50be5abf782b585995d2c11176b,"Unknown city, Washington, United States"
2130,01379.0d39498608cd170bbbc8cd33ffd18e35,Unknown
2131,00139.cee7452bc16a8e26ea1ad841321c95ce,"Unknown city, Unknown state, United States"
2132,00014.7d38c46424f24fc8012ac15a95a2ac14,"Unknown city, Unknown state, Canada"
2133,00499.257302b8f6056eb85e0daa37bfcd2c68,"Unknown city, Unknown state, United States"
2134,01016.ac6ce255291deba2f46cdd8ddba3ea01,"Lawrenceville, Georgia, United States"
2135,00934.b37514ad4dc0c555779c813c1ce49e21,"Unknown city, Unknown state, United States"
2136,00276.a6e447390e371ddba7cee092bb0ec98f,"Challenge, California, United States"
2137,00800.770c5025e1f05a52d805d04cbc74252f,"Unknown city, Unknown state, United States"
2138,00596.8be778a774ce76c30a7a42a07979bdbe,"Ljungsarp, Västra Götaland, Sweden"
2139,01002.406c1c709e49cb740f0ce36ebf2d5c78,"Unknown city, Unknown state, United States"
2140,00142.141444128e16c8ae1631c27821debc9b,"Unknown city, Unknown state, United States"
2141,00163.244a217b150d2129cbdc52b96d992382,"Córdoba, Cordoba, Argentina"
2142,0069.a0b6cfde0e477af7f406ee756ba53826,"Cannock, Staffordshire, United Kingdom"
2143,00067.ec108870b01dc3ccb8fabc5def869ca5,"Unknown city, Unknown state, Peru"
2144,00140.eba666846fa0a138a90aeef51a627022,"Unknown city, Unknown state, Egypt"
2145,00124.e757f78e3a015f784045f87c81e9ce87,Unknown
2146,00312.5034fee7d265abd7a4194e9300de24bf,"Unknown city, Unknown state, China"
2147,0473.ab22ff7eb6975783dff18f279a1a8357,"Unknown city, Unknown state, United States"
2148,00717.835c303709346693354e01b242ff22da,"Pinheiro Machado, Rio Grande do Sul, Brazil"
2149,00492.73db79fb9ad03aff1e08deb73b83203c,"Unknown city, Unknown state, United States"
2150,01329.75ca6f174da63761de16480f22089dae,"Saint Marys, New South Wales, Australia"
2151,0176.70022adaab1a9dfe64ae7588ffa5add9,"Unknown city, Unknown state, Portugal"
2152,0226.409b6577c79d85773d50cb37fde4ba79,"Unknown city, Unknown state, United States"
2153,00816.a4d225bcdd61ba45407b9617397c82c0,"Unknown city, Unknown state, United States"
2154,00303.22239f1393297a691eb5df3dfe7a5001,"Woodland, California, United States"
2155,0347.e74f831074ea17d0721bd06a5fa7857c,"Unknown city, Unknown state, United States"
2156,00424.762694cd4e29f39d544e03cd3c974a25,"Unknown city, Unknown state, United States"
2157,0338.033c0109da096486c7d797cccd2c3198,"Unknown city, Unknown state, Japan"
2158,00223.b2ab59fb979b4e3d266f15a580d86619,"Taipei, Taipei City, Taiwan"
2159,00464.8240aba24840864cb7439fc03f94ef6e,"Unknown city, Unknown state, United States"
2160,00536.196dbf0abb48ceeeedb3a9172823702c,"Unknown city, Unknown state, South Korea"
2161,00487.139a2f4e8edbbdd64441536308169d74,"Danville, Kentucky, United States"
2162,00128.721b6b20d5834d490662e2ae8c5c0684,"Unknown city, Unknown state, South Korea"
2163,00290.eb053a191b7509a9399aa16717630414,"Unknown city, Unknown state, United States"
2164,00009.027bf6e0b0c4ab34db3ce0ea4bf2edab,"Ashford, Alabama, United States"
2165,00075.f1c6bf042cf0ed13452e4a15929db8cd,"Unknown city, Unknown state, United States"
2166,0446.d971f234fa00ed94e18f5ce8f5c0f852,"Unknown city, Unknown state, Spain"
2167,0232.0edc8786183135557c0f2da5a4460508,"Unknown city, Unknown state, United States"
2168,0277.4b6ea2e210cacce0e46064da22a05549,"Ede, Provincie Gelderland, Netherlands"
2169,00438.41295e1df4b651b7611316331b8468e4,"Unknown city, Unknown state, India"
2170,00029.de865ad8d5ad0df985ae2f72388befba,"Unknown city, Unknown state, United States"
2171,00374.b174d1e94449f519f3ceba87e7cefea7,"Unknown city, Unknown state, Switzerland"
2172,00271.7105f4998a88cbf4036403f61ba60d65,"Unknown city, Unknown state, Unknown country"
2173,00323.9e36bf05304c99f2133a4c03c49533a9,"Nerima, Tokyo, Japan"
2174,0320.e34c9c6f982b8ce353c10aa362d6da17,"São Paulo, Sao Paulo, Brazil"
2175,01395.cb33d1d72f42e4ab9268729917bf428b,"Unknown city, Unknown state, Norway"
2176,01333.1e5a572d1c326c109f613a9d2137acc8,"Istanbul, Istanbul, Turkey"
2177,01212.216774fff566f005d1ef404eda7925e2,"Unknown city, Beijing, China"
2178,00649.f2906445faa39d4fa49b944a6729eef9,"Unknown city, Unknown state, United States"
2179,00311.176626eb0ec0de8f451a079083104975,"Unknown city, Unknown state, Turkey"
2180,00096.39bffb55f064f907234c6b3d82fc3b4c,"Los Angeles, California, United States"
2181,00099.328fbebf5170afdd863e431d90ea90f5,"Unknown city, Unknown state, Thailand"
2182,00683.41038a20d4763e8042a811a03612bae4,"Takamatsu, Kagawa, Japan"
2183,00990.e0282a91be0479aeadc4ee580bf21ded,"Unknown city, Unknown state, United States"
2184,00825.decb3677f0081756d55f12d70b59a4e4,"Harrisburg, North Carolina, United States"
2185,01209.01df2f8f68a70062085ef787973f9ba0,"Kingston, Australian Capital Territory, Australia"
2186,00320.a4e760741d537aef50c4c0b950329225,"Unknown city, Unknown state, Brazil"
2187,00265.2b8a59870ad8576be65a7654da7fe1bb,"Unknown city, Unknown state, United States"
2188,00864.26b74488b46463e16a5fa0f521786a48,"Unknown city, Unknown state, Vietnam"
2189,00186.614733215984b78299813313394a4ed3,"Andover, Massachusetts, United States"
2190,00019.86ce6f6c2e9f4ae0415860fecdf055db,"Unknown city, Unknown state, Netherlands"
2191,00454.ca6a81a702d62c23bc184a37a1cdb926,"Unknown city, Unknown state, Unknown country"
2192,0155.829bab9379cfe32fe4b5af15ca99361b,"Unknown city, Unknown state, Canada"
2193,0026.4f10fab6e6776379c17ee9c9ac7da4a8,"Unknown city, Unknown state, India"
2194,00591.962cc31322a42abd7ca205b62c56438e,"Unknown city, Unknown state, Unknown country"
2195,00309.d9efb4713f45f4e1237d3f9b757d0916,"Unknown city, Unknown state, United States"
2196,00854.67c918e6654e70a0ed955afdf1ad81ed,"Unknown city, Unknown state, United States"
2197,00166.1b7ca83ece36a955e80c7f32efe5fd3d,"Ochsenfurt, Bavaria, Germany"
2198,01122.af6891fafb13c4cc39dab9a4a85449fd,"Unknown city, Unknown state, United States"
2199,00106.f20a99365b7016f8e9dcd8620b472e74,"Unknown city, Unknown state, United States"
2200,00595.11ff52fbcc4dfc5ddd499c27746b2c8b,"Unknown city, Shandong, China"
2201,0119.07aedc59172c0c25ef617188ada9b80f,"Unknown city, Unknown state, Hong Kong"
2202,00364.11dba84b95e0471927d1ebc8ff0017ef,"Santa Monica, California, United States"
2203,00925.6ba2770acb214c661a26e54b4d03c119,"Unknown city, Unknown state, Mexico"
2204,00090.c82f6c8ce0db12e42a24fb2808974628,"Waterloo, Ontario, Canada"
2205,00840.819e7f38c3eced79f5e956fd95103957,"Unknown city, Unknown state, United States"
2206,0472.40695f88feb07754e40b1008aeb47bd1,"Santa Monica, California, United States"
2207,00655.db3781e31126e0d5dc09de092da8a2f0,"Unknown city, Unknown state, Germany"
2208,01060.d72413ea3af9e1c5530a3570e0bb517e,"Spring, Texas, United States"
2209,00252.7e355e0c5fd1de609684544262435579,"Unknown city, Unknown state, Singapore"
2210,00339.5982235f90972c2cf5ecaaf775dace46,"Unknown city, Unknown state, United States"
2211,00253.83b95b05e275286eddcf557ea581e754,"Unknown city, Unknown state, China"
2212,00417.715ee099f76e69edbeb5604a82a532b4,"Unknown city, Unknown state, United States"
2213,01059.3bb25dd5704c3e29081ef39c7cb0a200,"Unknown city, Unknown state, Italy"
2214,01340.0b77f53fb084eb948e07dc7ed2ab5c34,"Unknown city, Unknown state, China"
2215,00346.1ae83883f566cdf6ff18958a33a215b3,"Leeds, Leeds, United Kingdom"
2216,00780.9bba1736be4e930c0cb2dbc9e6cd1222,"Unknown city, Jiangsu, China"
2217,00005.ed0aba4d386c5e62bc737cf3f0ed9589,"Unknown city, Unknown state, United States"
2218,0057.92fdae44bdd1d9e5461eef3c852dfd23,"Unknown city, Unknown state, United States"
2219,01256.93c359e7a1edb27054778deaa633b72b,"Moscow, Moscow, Russia"
2220,0168.70400165faa695abca4a96241d393f34,"Unknown city, Unknown state, China"
2221,00111.ae6aba48f8aa83849be067076eea8ce5,"Unknown city, Unknown state, United States"
2222,00083.c1891c507954e5b75b72b16712e799bf,"Unknown city, Unknown state, Spain"
2223,01358.eb6c715f631ee3d22b135adb4dc4e67d,"Orange, California, United States"
2224,0120.4312b48b82c3d018d2d4ccf5b8e9c167,"Unknown city, Unknown state, Luxembourg"
2225,0272.97ecf97bd5f1563ac88d9eb4c8a51062,"Unknown city, Unknown state, United States"
2226,0284.cfe6e278b87c3e9b6abf6cf6a16bf708,"Shanghai, Shanghai, China"
2227,0332.b82bddb316d2e12418d6ea8791ce5896,"Guangzhou, Guangdong, China"
2228,00172.7fe063c5f90c46934dc79a83d9fdabfe,"Zhaoqing, Guangdong, China"
2229,01284.218c046acbc79f6f52c767fcb3fabbbc,"Unknown city, Unknown state, United States"
2230,00904.8f93ecb6172ee1feba7b4248c48b9ef5,"Unknown city, Unknown state, United States"
2231,01005.57464e29367579f95dd487c9b15eb196,"Unknown city, Unknown state, United States"
2232,00603.c76054a8ff1b75fb722602e567d2e7e1,"Wohlen, Aargau, Switzerland"
2233,00278.b62c5fc23a2f87760696cb9fa51f073c,"Unknown city, Unknown state, United States"
2234,0489.013cd8eb1a0a545e5c6ed066bad0cad7,"São Paulo, Sao Paulo, Brazil"
2235,00234.6b386bd178f4ae52c67b6c6d15ece489,"Oosterhout, North Brabant, Netherlands"
2236,0490.5fc0d6e9adcaf702bb7dd303ff2d59e2,"Saint-Bruno-de-Montarville, Quebec, Canada"
2237,0305.2252f3b41c7fd3a43ac132a6b3391a3b,"Unknown city, Unknown state, United States"
2238,00344.e6463530b23a12554d2e6f0e08ae10a7,"Torre del Campo, Jaen, Spain"
2239,00298.792592957289d30448ca3c68b301c896,"Unknown city, Unknown state, United States"
2240,00131.d955acc659fb151479460f9dd2f87efe,"Whitstable, Kent, United Kingdom"
2241,00628.c8b4109860178c05436e1e855ba2e9bf,"Unknown city, Unknown state, United States"
2242,00207.0b71ac81a360455c1514f5872564b1e1,"Unknown city, Unknown state, United States"
2243,00622.7c8edc50203f6a2dc87e97e9eefddce7,"Unknown city, Unknown state, United States"
2244,00386.6074f269f0bd1aec1546f9e654e8fcfe,"Cernusco sul Naviglio, Milan, Italy"
2245,00743.7889a6b188891a33c088f3d29d48251a,"Mexico City, Mexico City, Mexico"
2246,00589.0dd634d12e5f4538e6fe74841ee0b603,"Carhuaz, Ancash, Peru"
2247,00600.d113e8e0ac2d8d42f500f4faef61061b,"Sydney, New South Wales, Australia"
2248,0042.21cc985cc36d931916863aed24de8c27,"Boa Vista, Amazonas, Brazil"
2249,00561.c1919574614e88fbabbfb266153560f2,"Unknown city, Unknown state, Unknown country"
2250,00370.549e569ab1b84fb13a4ea7d61f98f86d,"Hortolândia, Sao Paulo, Brazil"
2251,01363.85518bca7c7cb9f35e57f3adda762ac9,"Unknown city, Unknown state, Denmark"
2252,00350.c2658f17a328efdf045b38ab38db472f,"Buenos Aires, Buenos Aires F.D., Argentina"
2253,00687.52860b94e6aec19d0286673d705facfe,"Quanzhou, Fujian, China"
2254,00390.ccb6ba541b35f5e9e443a53049cd70d3,"Unknown city, Unknown state, United States"
2255,0118.4be8b50c2a818c62b62e70c4b5456113,"Unknown city, Unknown state, United States"
2256,0074.9948514a1f3aac3f27ba2c20db7b0441,"Unknown city, Unknown state, Peru"
2257,00132.0ead3e293c6c41cbffb69670e8b85ae7,"Christchurch, Canterbury, New Zealand"
2258,0055.8b2154bb7ec1f411495f37f519f1835d,"Unknown city, Unknown state, United States"
2259,01087.1e2be9287da9292b2553aaceaab8900b,"Scottsdale, Arizona, United States"
2260,00922.06a743f9aa0c1d27703342dac65a308b,"Unknown city, Unknown state, Taiwan"
2261,00155.1c37ce73590cc67186717a491ed0db5f,"Unknown city, Unknown state, United States"
2262,0485.9021367278833179285091e5201f5854,"Santa Monica, California, United States"
2263,0189.3d89383221aa3fb155a099838ce9c40a,"Paris, Paris, France"
2264,00049.83a0ff17486ed3866aeed9f45f5b3389,"Santiago, Santiago Metropolitan, Chile"
2265,01188.67d69a8d6e5c899914556488c8cbd2c9,"Unknown city, Unknown state, Taiwan"
2266,00108.ce25a55c6b4cc9bcd32ed090ee20785a,"Unknown city, Unknown state, United States"
2267,00964.59eef46bf356dffc1102aba1dc34f4ca,"Jinhua, Zhejiang, China"
2268,00183.38d9e73b56e7a59ca1472e08076a9b71,"Kaunas, Kaunas, Republic of Lithuania"
2269,00247.4f7c67c9792706fa90fe218d4b092b7a,"Unknown city, Unknown state, Bahrain"
2270,01282.9ae018dd0cf3c1f3345eb44074fd5635,"Dallas, Texas, United States"
2271,00259.c5dcbd525138d61d828298225a61aeab,"Unknown city, Beijing, China"
2272,0339.873b4fc31bb79ebea51fdea5cde75b3c,"Unknown city, Unknown state, United States"
2273,00055.58adfd0c60ebc04370658a76b9352aa1,"Unknown city, Unknown state, Canada"
2274,0023.4299adbda55862876440ecbc2fce6a67,"Unknown city, Unknown state, United States"
2275,0229.2c64df059013c03812139543389a836b,"Ede, Provincie Gelderland, Netherlands"
2276,00272.8353b9140b08dab4be0e8ce53f09172b,"Unknown city, Unknown state, Singapore"
2277,00725.260c7aa4ae8ce594c0c671b2611d313d,"Unknown city, Jiangsu, China"
2278,0342.babb5045c49b585808041391599bc05d,"Unknown city, Unknown state, Turkey"
2279,00172.0935a6d0aef9a3d6d64e07e3f6c453ec,"Riga, Riga, Latvia"
2280,00039.1295593cb1da98e80123f333def0b8dd,"Unknown city, Unknown state, Spain"
2281,00090.52630c4c07cd069c7bc7658c1a7a7253,"Unknown city, Unknown state, United States"
2282,00394.0e95ef1fe71d6bbf6867df86c862d15a,"Unknown city, Unknown state, United States"
2283,00647.b0b1e3fce3450265e0e307a459ec4da6,"Hellevoetsluis, South Holland, Netherlands"
2284,00169.86721d6b50e889ed39c7d302adb2a5ab,"Brighton, Brighton and Hove, United Kingdom"
2285,00710.64d9eb4c4a7b8c33ebcdb279e0c96d05,"Bethnal Green, Tower Hamlets, United Kingdom"
2286,01370.38a1c6fbbad5804a9978112005535de1,"Unknown city, Unknown state, United States"
2287,00659.668ba8daca71e86de0ee5e412b177015,"Bryan, Texas, United States"
2288,0169.bc6e1356af0602fb96dd3f721fb17c48,"Unknown city, Unknown state, Angola"
2289,00111.029924c0533dcbc837512cce0792a18b,"Unknown city, Unknown state, United States"
2290,00278.72994f6280bfb4ecaad81592dc31f0d3,"Unknown city, Unknown state, United States"
2291,00430.d2179c2841013fea688db8bbcf60b3b0,"Unknown city, Unknown state, United States"
2292,00472.3c51cf86307bc98c54d856887a81e9ac,"Whitstable, Kent, United Kingdom"
2293,00365.da6795d02b44e4d5e168d62718f3e7c9,"Denver, Colorado, United States"
2294,0006.7a32642f8c22bbeb85d6c3b5f3890a2c,"Ashford, Alabama, United States"
2295,0036.8e582263070076dfe6000411d9b13ce6,"Unknown city, Unknown state, South Africa"
2296,01031.f8f0ee32c41a34cb5e4744d18d3ed76e,"Kurri Kurri, New South Wales, Australia"
2297,00763.868a503063713b62fd5325513ba29761,"Villa Nueva, Cordoba, Argentina"
2298,00471.df77fa930951f79466c195052ff56816,"Gleize, Rhône, France"
2299,01061.6200efa97d5fecf255e3849dde7a3701,"South Whitley, Indiana, United States"
2300,00300.834f370a21ca4f1774d5724b5443411c,"Unknown city, Unknown state, United States"
2301,01324.6ae300702ee69538834dccea9b774fef,"Cleator Moor, Cumbria, United Kingdom"
2302,01120.853b87a34ab28efd22d9851702b2f9c5,"Unknown city, Unknown state, United States"
2303,01129.c03bff072108e33b6f5d1c3858c940f4,"Unknown city, Unknown state, United States"
2304,0289.93b23ed2f96babb55c0f2a4e0c0684f7,"Unknown city, Unknown state, United States"
2305,00959.016c91a5c76f15d7f67b01a24645b624,"Unknown city, Unknown state, Taiwan"
2306,00081.123b29a781b2e8c83763e5d440e672a3,"Ningbo, Zhejiang, China"
2307,00867.837631a8172cf448af7e15d4bedba95e,"Unknown city, Unknown state, Philippines"
2308,00314.8f7993db02bde4d724e1eff9d2d35db1,"Unknown city, Unknown state, India"
2309,01397.f75f0dd0dd923faefa3e9cc5ecb8c906,"Unknown city, Unknown state, United States"
2310,0123.68e87f8b736959b1ab5c4b5f2ce7484a,"Wesley Chapel, Florida, United States"
2311,00696.91e6adc3241e8ea45f9d9670ad74df0e,"Unknown city, Unknown state, United Kingdom"
2312,00473.7086ec944a1245a002b04547a433c887,"Unknown city, Unknown state, United States"
2313,00942.657397d701fe92368dd144bec09d7812,"Unknown city, Unknown state, United States"
2314,00192.f2c49e0edfc9d9c861da1e6368cb7d12,"Unknown city, Unknown state, South Africa"
2315,01261.0d7a6fa74b73f80f62fe11267eeaa956,"Unknown city, Unknown state, Taiwan"
2316,00420.cf4550c21f1afd532c171e6e3e10f135,"Kappel-Grafenhausen, Baden-Württemberg Region, Germany"
2317,01085.0deb0d9335e8db6cbf1021ae3c62198c,"Unknown city, Unknown state, United Kingdom"
2318,0399.b9eab4251d9263129290cf7fc2aa4c7a,"Baton Rouge, Louisiana, United States"
2319,01291.4fee8a2f5fb6dce4e775b054282b6a71,"Unknown city, Unknown state, Pakistan"
2320,01218.4bb5c5746d9f19d8551437c242bfd79e,"Unknown city, Unknown state, United States"
2321,00487.edd96ac74c081d65c2106cf51daab9d7,"Unknown city, Unknown state, Italy"
2322,01009.546dc7364ebc4365ba70ee9d9618ad8e,"Ningbo, Zhejiang, China"
2323,01035.9fc118cfb7ee6b9d5fc08fa324f57827,"Unknown city, Unknown state, Turkey"
2324,0199.955edee89f34960c033c4d1072841356,"Unknown city, Unknown state, United States"
2325,0293.ef3561f8707f7fcd1de291d4c2ae9609,"Unknown city, Unknown state, United States"
2326,01233.010677fced50f4aecb67fba70701bcf5,"Taoyuan District, Taoyuan, Taiwan"
2327,00614.974cdf353242f9286fbcc34673d9f28a,"Unknown city, Liaoning, China"
2328,00926.c6a5ef577e62317b785c4511b7f5c94e,"Unknown city, Unknown state, South Korea"
2329,00706.5116018237368c3633823b2d24f8ac86,"Unknown city, Unknown state, Singapore"
2330,00133.17dccf2499a4245b83890e0784c43499,"Unknown city, Unknown state, United States"
2331,00347.0958e79c14164f0f902d863f41156c0b,"Unknown city, Unknown state, United States"
